t,y
0.0,0.0
0.19999999999998863,0.0009090000000000487
0.39999999999997726,0.0026319999999999677
0.5999999999999659,0.0027559999999999807
0.7999999999999545,0.0038210000000000743
1.0,0.0047239999999999505
1.1999999999999886,0.007587999999999928
1.3999999999999773,0.011033999999999988
1.599999999999966,0.015978999999999965
1.7999999999999545,0.020626000000000033
2.0,0.02563099999999996
2.1999999999999886,0.028763000000000094
2.3999999999999773,0.03173200000000009
2.599999999999966,0.03492600000000001
2.7999999999999545,0.03956500000000007
3.0,0.04391100000000003
3.1999999999999886,0.047083999999999904
3.3999999999999773,0.05014699999999994
3.599999999999966,0.05330699999999999
3.7999999999999545,0.055368000000000084
4.0,0.05771700000000002
4.199999999999989,0.06096400000000002
4.399999999999977,0.06364700000000001
4.599999999999966,0.0655650000000001
4.7999999999999545,0.06768900000000011
5.0,0.069191
5.199999999999989,0.07138400000000011
5.399999999999977,0.073048
5.599999999999966,0.07418300000000011
5.7999999999999545,0.07748700000000008
6.0,0.08236200000000005
6.199999999999989,0.08622299999999994
6.399999999999977,0.08784100000000006
6.599999999999966,0.09040099999999995
6.7999999999999545,0.092638
7.0,0.0924020000000001
7.199999999999989,0.09407199999999993
7.399999999999977,0.09944700000000006
7.599999999999966,0.10573600000000005
7.7999999999999545,0.11002800000000001
8.0,0.11425599999999991
8.199999999999989,0.11488699999999996
8.399999999999977,0.11314200000000008
8.599999999999966,0.11135500000000009
8.799999999999955,0.10946499999999992
9.0,0.11004499999999995
9.199999999999989,0.11161700000000008
9.399999999999977,0.1145529999999999
9.599999999999966,0.11527899999999991
9.799999999999955,0.11776300000000006
10.0,0.118417
10.199999999999989,0.12063500000000005
10.399999999999977,0.12174400000000007
10.599999999999966,0.12314800000000004
10.799999999999955,0.12204799999999993
11.0,0.120784
11.199999999999989,0.1210739999999999
11.399999999999977,0.12113700000000005
11.599999999999966,0.12219200000000008
11.799999999999955,0.1236790000000001
12.0,0.1257109999999999
12.199999999999989,0.12550600000000012
12.399999999999977,0.12614400000000003
12.599999999999966,0.126552
12.799999999999955,0.12799399999999994
13.0,0.12810600000000005
13.199999999999989,0.12759600000000004
13.399999999999977,0.12578899999999993
13.599999999999966,0.12364400000000009
13.799999999999955,0.1214710000000001
14.0,0.12091399999999997
14.199999999999989,0.12066200000000005
14.399999999999977,0.12192899999999995
14.599999999999966,0.12415200000000004
14.799999999999955,0.12638499999999997
15.0,0.1281270000000001
15.199999999999989,0.1294360000000001
15.399999999999977,0.13127299999999997
15.599999999999966,0.13195200000000007
15.799999999999955,0.13295100000000004
16.0,0.13413399999999998
16.19999999999999,0.13572300000000004
16.399999999999977,0.13675300000000012
16.599999999999966,0.13692499999999996
16.799999999999955,0.1370260000000001
17.0,0.13772300000000004
17.19999999999999,0.13934899999999995
17.399999999999977,0.1395170000000001
17.599999999999966,0.14106299999999994
17.799999999999955,0.14203900000000003
18.0,0.142239
18.19999999999999,0.14135600000000004
18.399999999999977,0.14155300000000004
18.599999999999966,0.1418330000000001
18.799999999999955,0.14349900000000004
19.0,0.14449299999999998
19.19999999999999,0.144849
19.399999999999977,0.1452040000000001
19.599999999999966,0.1451260000000001
19.799999999999955,0.14357700000000007
20.0,0.14220900000000003
20.19999999999999,0.14108199999999993
20.399999999999977,0.13915100000000002
20.599999999999966,0.1399950000000001
20.799999999999955,0.14120500000000002
21.0,0.1419330000000001
21.19999999999999,0.14102900000000007
21.399999999999977,0.14234600000000008
21.599999999999966,0.14368399999999992
21.799999999999955,0.14501300000000006
22.0,0.145783
22.19999999999999,0.14608
22.399999999999977,0.1459950000000001
22.599999999999966,0.14458100000000007
22.799999999999955,0.14383100000000004
23.0,0.144015
23.19999999999999,0.145683
23.399999999999977,0.1456550000000001
23.599999999999966,0.1446400000000001
23.799999999999955,0.1438950000000001
24.0,0.14331800000000006
24.19999999999999,0.1439680000000001
24.399999999999977,0.146204
24.599999999999966,0.14912999999999998
24.799999999999955,0.15116299999999994
25.0,0.15216300000000005
25.19999999999999,0.15191500000000002
25.399999999999977,0.1495930000000001
25.599999999999966,0.14776600000000006
25.799999999999955,0.14684999999999993
26.0,0.1466050000000001
26.19999999999999,0.147262
26.399999999999977,0.14990400000000004
26.599999999999966,0.15100399999999992
26.799999999999955,0.15019800000000005
27.0,0.1489419999999999
27.19999999999999,0.14741399999999993
27.399999999999977,0.145756
27.599999999999966,0.14376900000000004
27.799999999999955,0.1423430000000001
28.0,0.14216200000000012
28.19999999999999,0.1437090000000001
28.399999999999977,0.14537299999999997
28.599999999999966,0.14849500000000004
28.799999999999955,0.15085199999999999
29.0,0.152239
29.19999999999999,0.15272900000000011
29.399999999999977,0.15319400000000005
29.599999999999966,0.15324899999999997
29.799999999999955,0.15410100000000004
30.0,0.15549600000000008
30.19999999999999,0.1555470000000001
30.399999999999977,0.15433399999999997
30.599999999999966,0.15335900000000002
30.799999999999955,0.15221299999999993
31.0,0.15148899999999998
31.19999999999999,0.15263099999999996
31.399999999999977,0.15465400000000007
31.599999999999966,0.15551500000000007
31.799999999999955,0.1567449999999999
32.0,0.15674699999999997
32.19999999999999,0.15627600000000008
32.39999999999998,0.15486899999999992
32.599999999999966,0.15489799999999998
32.799999999999955,0.15537800000000002
33.0,0.15549499999999994
33.19999999999999,0.15512499999999996
33.39999999999998,0.15418500000000002
33.599999999999966,0.15274900000000002
33.799999999999955,0.1501619999999999
34.0,0.14791200000000004
34.19999999999999,0.14727099999999993
34.39999999999998,0.14698600000000006
34.599999999999966,0.14695199999999997
34.799999999999955,0.14818100000000012
35.0,0.15010499999999993
35.19999999999999,0.150536
35.39999999999998,0.15198
35.599999999999966,0.15392300000000003
35.799999999999955,0.155057
36.0,0.15581
36.19999999999999,0.15750799999999998
36.39999999999998,0.1574040000000001
36.599999999999966,0.1551260000000001
36.799999999999955,0.15283200000000008
37.0,0.151999
37.19999999999999,0.14906400000000009
37.39999999999998,0.148385
37.599999999999966,0.14905999999999997
